phase,url,source_file,page_type,local_status,production_status,indexable,robots_directives,canonical,canonical_target_status,title,title_length,meta_description,description_length,h1,heading_structure,word_count,lang,published_date,modified_date,author,breadcrumbs,schema_types,internal_inbound_links,internal_outbound_links,external_outbound_links,broken_internal_links,broken_external_links,image_count,missing_alt,missing_dimensions,page_depth,orphan,sitemap_included,duplicate_title,duplicate_description,content_hash,issues
after,https://docs.kujolang.ai/showcases/crud-api/,generated route,page,200,,yes,"default index,follow",https://docs.kujolang.ai/showcases/crud-api/,200,CRUD API Showcase | Kujo Docs,29,"A SQLite API and frontend playground showing auth strategies, recovery patterns, and contracts.",95,CRUD API Showcase,H1:CRUD API Showcase > H2:Use it when… > H2:Interface overview > H2:Main workflows > H2:Five-minute example > H2:What you get > H2:How it fits > H2:Boundaries > H2:Reference > H2:On this page,275,en,,,Kujo,no,BlogPosting|Organization,9,31,2,0,NOT AVAILABLE — DATA ACCESS REQUIRED,2,0,0,2,no,yes,no,no,f5edbc932941325414e9a6fbb2e5d43a377e85fb2b9a0e7c5a67caf202591872,
after,https://docs.kujolang.ai/showcases/,generated route,page,200,,yes,"default index,follow",https://docs.kujolang.ai/showcases/,200,Showcases | Kujo Docs,21,Explore complete Kujo applications and local-first workflow demonstrations.,75,Showcases,H1:Showcases > H2:CMS > H2:CRUD API Showcase > H2:AI Chat > H2:SSG > H2:TotalRecall > H2:Intake > H2:Cinch,298,en,,,Kujo,no,Organization|WebSite,194,32,1,0,NOT AVAILABLE — DATA ACCESS REQUIRED,2,0,0,1,no,yes,no,no,b0735783046fe9d13e2c2a37f4c95f3fbebe0f6f319c5d29f327029e3174dc06,
after,https://docs.kujolang.ai/showcases/intake/,generated route,page,200,,yes,"default index,follow",https://docs.kujolang.ai/showcases/intake/,200,Intake | Kujo Docs,18,"Normalize inbound work, route it through policy, and require approval before external effects.",94,Intake,H1:Intake > H2:What it demonstrates > H2:Five-minute example > H2:What you get > H2:Boundary > H2:Reference > H2:On this page,188,en,,,Kujo,no,BlogPosting|Organization,5,27,2,0,NOT AVAILABLE — DATA ACCESS REQUIRED,2,0,0,2,no,yes,no,no,7cf2537aa9bfc285d6cbd1d5d5a2d205d5e52af58f733bb86cd1619f10f81183,
after,https://docs.kujolang.ai/showcases/ssg/,generated route,page,200,,yes,"default index,follow",https://docs.kujolang.ai/showcases/ssg/,200,SSG | Kujo Docs,15,"Deterministic Markdown-to-site publishing with templates, feeds, sitemap, and llms.txt.",87,SSG,H1:SSG > H2:Use it when… > H2:Interface overview > H2:Main workflows > H2:Five-minute example > H2:What you get > H2:How it fits > H2:Boundaries > H2:Reference > H2:On this page,282,en,,,Kujo,no,BlogPosting|Organization,12,29,2,0,NOT AVAILABLE — DATA ACCESS REQUIRED,2,0,0,2,no,yes,no,no,cf2df5c2fc367061b22c8a7eb753b91fd52964262a63f37778857135c91e35ec,
after,https://docs.kujolang.ai/showcases/totalrecall/,generated route,page,200,,yes,"default index,follow",https://docs.kujolang.ai/showcases/totalrecall/,200,TotalRecall | Kujo Docs,23,"A local-first ingestion showcase for meetings, chat exports, Slack threads, and GitHub activity.",96,TotalRecall,H1:TotalRecall > H2:Use it when… > H2:Interface overview > H2:Main workflows > H2:Local example > H2:What it proves > H2:Boundaries > H2:Reference > H2:On this page,278,en,,,Kujo,no,BlogPosting|Organization,7,29,2,0,NOT AVAILABLE — DATA ACCESS REQUIRED,2,0,0,2,no,yes,no,no,597ab15da04b118d53d884dcc3805b2b4fd69e50b801bec2a50734adad517716,
after,https://docs.kujolang.ai/start-here/,content/pages/start-here.md,page,200,,yes,"default index,follow",https://docs.kujolang.ai/start-here/,200,Start here | Kujo Docs,22,Choose the shortest path from discovering Kujo to running a program or repository-owned agent.,94,Start here,H1:Start here > H2:Pick a direction > H2:What happens next > H2:On this page,221,en,,,Kujo,no,Organization|WebSite,194,37,1,0,NOT AVAILABLE — DATA ACCESS REQUIRED,2,0,0,1,no,yes,no,no,ce109f54e87b41d62a3e934001964e258b11296575f36748cd5045841dc6fc47,
after,https://docs.kujolang.ai/support/,content/pages/support.md,page,200,,yes,"default index,follow",https://docs.kujolang.ai/support/,200,Support | Kujo Docs,19,"Find the right place to ask for help, report a problem, or verify a local failure.",82,Support,H1:Support > H2:Before asking for help > H2:Useful evidence tools > H2:On this page,136,en,,,Kujo,no,Organization|WebSite,193,32,1,0,NOT AVAILABLE — DATA ACCESS REQUIRED,2,0,0,1,no,yes,no,no,66b56dde36e05ba24324d32d7a1ca125f9e049f557982526a6ee5485159ce375,
after,https://docs.kujolang.ai/tools/ability/,generated route,page,200,,yes,"default index,follow",https://docs.kujolang.ai/tools/ability/,200,Ability | Kujo Docs,19,"Define portable operation contracts, validate cross-language digests, verify signed packs offline, and test approvals with a local fixture kit.",143,Ability,H1:Ability > H2:Install > H2:What the release includes > H2:Digest compatibility > H2:Try the development kit > H2:Connect applications and agents > H2:Verify and learn more > H2:On this page,576,en,,,Kujo,no,BlogPosting|Organization,6,32,7,0,NOT AVAILABLE — DATA ACCESS REQUIRED,2,0,0,2,no,yes,no,no,6b9b3c1c67a3a1a3feef1c333ae2123e15b482e4cdf40d5d1e7dc8f3b0a192f7,
after,https://docs.kujolang.ai/tools/agents-sdk/,generated route,page,200,,yes,"default index,follow",https://docs.kujolang.ai/tools/agents-sdk/,200,Agents SDK | Kujo Docs,22,"Build agents with tools, approvals, handoffs, tracing, stores, and budgets.",75,Agents SDK,H1:Agents SDK > H2:Use it when… > H2:Interface overview > H2:Main workflows > H2:Five-minute example > H2:What you get > H2:How it fits > H2:Boundaries > H2:Reference > H2:Portable operation contracts > H2:On this page,274,en,,,Kujo,no,BlogPosting|Organization,13,32,2,0,NOT AVAILABLE — DATA ACCESS REQUIRED,2,0,0,2,no,yes,no,no,f1eee2f157a8762f70e336d1e54fa08889f4477241a7473d81ffc4624108ac93,
after,https://docs.kujolang.ai/tools/ai-sdk/,generated route,page,200,,yes,"default index,follow",https://docs.kujolang.ai/tools/ai-sdk/,200,AI SDK | Kujo Docs,18,"Use normalized chat and embedding contracts with fixtures, retries, and redaction.",82,AI SDK,H1:AI SDK > H2:Use it when… > H2:Interface overview > H2:Main workflows > H2:Five-minute example > H2:What you get > H2:How it fits > H2:Boundaries > H2:Reference > H2:On this page,270,en,,,Kujo,no,BlogPosting|Organization,15,32,2,0,NOT AVAILABLE — DATA ACCESS REQUIRED,2,0,0,2,no,yes,no,no,0349375ae125ad125ee9483dcfd57d727010c73fe6c0c8855684612c5341977f,
after,https://docs.kujolang.ai/tools/assetworks/,generated route,page,200,,yes,"default index,follow",https://docs.kujolang.ai/tools/assetworks/,200,AssetWorks | Kujo Docs,22,"Plan media assets and preserve provenance, accessibility records, and checksums.",80,AssetWorks,H1:AssetWorks > H2:Use it when… > H2:Five-minute example > H2:What you get > H2:Boundaries > H2:Reference > H2:On this page,146,en,,,Kujo,no,BlogPosting|Organization,5,27,2,0,NOT AVAILABLE — DATA ACCESS REQUIRED,2,0,0,2,no,yes,no,no,030f3439e15e42ceb97210bf06d242db8cf7275559105ac37bd5d3a6f1e0b455,
after,https://docs.kujolang.ai/tools/bluepencil/,generated route,page,200,,yes,"default index,follow",https://docs.kujolang.ai/tools/bluepencil/,200,BluePencil | Kujo Docs,22,"Record structured editorial reviews, verdicts, disagreements, and calibration evidence.",87,BluePencil,H1:BluePencil > H2:Use it when… > H2:Five-minute example > H2:What you get > H2:Boundaries > H2:Reference > H2:On this page,147,en,,,Kujo,no,BlogPosting|Organization,6,27,2,0,NOT AVAILABLE — DATA ACCESS REQUIRED,2,0,0,2,no,yes,no,no,132d7ca4cbf221c3445f277d2a5bcfa2f618959f20a22238f294b47d6722ffe1,
after,https://docs.kujolang.ai/tools/casefile/,generated route,page,200,,yes,"default index,follow",https://docs.kujolang.ai/tools/casefile/,200,CaseFile | Kujo Docs,20,Capture a failure as a reproducible evidence bundle.,52,CaseFile,H1:CaseFile > H2:Use it when… > H2:Interface overview > H2:Main workflows > H2:Five-minute example > H2:What you get > H2:How it fits > H2:Boundaries > H2:Reference > H2:On this page,256,en,,,Kujo,no,BlogPosting|Organization,10,31,2,0,NOT AVAILABLE — DATA ACCESS REQUIRED,2,0,0,2,no,yes,no,no,30578e611f0c2957d3c01f3182370ebb485acdab90d5329b1910628ab53986a6,
after,https://docs.kujolang.ai/tools/changebucket/,generated route,page,200,,yes,"default index,follow",https://docs.kujolang.ai/tools/changebucket/,200,ChangeBucket | Kujo Docs,24,"Measure change footprint, categories, and blast radius.",55,ChangeBucket,H1:ChangeBucket > H2:Use it when… > H2:Interface overview > H2:Main workflows > H2:Five-minute example > H2:What you get > H2:How it fits > H2:Boundaries > H2:Reference > H2:On this page,220,en,,,Kujo,no,BlogPosting|Organization,10,31,2,0,NOT AVAILABLE — DATA ACCESS REQUIRED,2,0,0,2,no,yes,no,no,0359f1c8396f07b0c96f625c9a9cef57525f10c47cb78b51cc26094289ccc75a,
after,https://docs.kujolang.ai/tools/commerce/,generated route,page,200,,yes,"default index,follow",https://docs.kujolang.ai/tools/commerce/,200,Commerce | Kujo Docs,20,Add provider-agnostic catalog and checkout contracts to Kujo static sites.,74,Commerce,H1:Commerce > H2:Use it when… > H2:Five-minute example > H2:What you get > H2:Boundaries > H2:Reference > H2:On this page,171,en,,,Kujo,no,BlogPosting|Organization,5,27,2,0,NOT AVAILABLE — DATA ACCESS REQUIRED,2,0,0,2,no,yes,no,no,b9bd933e11a90fa39fb5a3948f7f8a91944cb3827e984effe0132a8d2371a505,
after,https://docs.kujolang.ai/tools/concord/,generated route,page,200,,yes,"default index,follow",https://docs.kujolang.ai/tools/concord/,200,Concord | Kujo Docs,19,"Find drift across code, docs, examples, specs, and generated artifacts.",71,Concord,H1:Concord > H2:Use it when… > H2:Interface overview > H2:Main workflows > H2:Five-minute example > H2:What you get > H2:How it fits > H2:Boundaries > H2:Reference > H2:On this page,239,en,,,Kujo,no,BlogPosting|Organization,11,31,2,0,NOT AVAILABLE — DATA ACCESS REQUIRED,2,0,0,2,no,yes,no,no,0f8d63dd91b74b3ecc45dc6830e1f884ce0099cb65adadc8d76519d224269388,
after,https://docs.kujolang.ai/tools/contentgraph/,generated route,page,200,,yes,"default index,follow",https://docs.kujolang.ai/tools/contentgraph/,200,ContentGraph | Kujo Docs,24,"Build an inspectable graph of content relationships, clusters, gaps, and link opportunities.",92,ContentGraph,H1:ContentGraph > H2:Use it when… > H2:Five-minute example > H2:What you get > H2:Boundaries > H2:Reference > H2:On this page,157,en,,,Kujo,no,BlogPosting|Organization,6,27,2,0,NOT AVAILABLE — DATA ACCESS REQUIRED,2,0,0,2,no,yes,no,no,810fa8f15ff5ee90bf742dbaa1f41032fadeb09b1444e8105d13ae503025ebb7,
after,https://docs.kujolang.ai/tools/dispatch/,generated route,page,200,,yes,"default index,follow",https://docs.kujolang.ai/tools/dispatch/,200,Dispatch | Kujo Docs,20,"Orchestrate resumable, approved, and auditable workflows.",57,Dispatch,H1:Dispatch > H2:Use it when… > H2:Interface overview > H2:Main workflows > H2:Five-minute example > H2:What you get > H2:How it fits > H2:Boundaries > H2:Reference > H2:On this page,261,en,,,Kujo,no,BlogPosting|Organization,17,31,2,0,NOT AVAILABLE — DATA ACCESS REQUIRED,2,0,0,2,no,yes,no,no,85dc67b03aedebe37d7c9a0a7d7bf426ea4aaaaadf6586bdac7f5dee497f57f1,
after,https://docs.kujolang.ai/tools/dossier/,generated route,page,200,,yes,"default index,follow",https://docs.kujolang.ai/tools/dossier/,200,Dossier | Kujo Docs,19,"Preserve claims, sources, evidence, quotations, consent, rights, and freshness.",79,Dossier,H1:Dossier > H2:Use it when… > H2:Five-minute example > H2:What you get > H2:Boundaries > H2:Reference > H2:On this page,154,en,,,Kujo,no,BlogPosting|Organization,6,27,2,0,NOT AVAILABLE — DATA ACCESS REQUIRED,2,0,0,2,no,yes,no,no,030a1192b186d2fbcdc7dca384a59869b6fa2b316183f549a826a5b0730abca8,
after,https://docs.kujolang.ai/tools/eval/,generated route,page,200,,yes,"default index,follow",https://docs.kujolang.ai/tools/eval/,200,Eval | Kujo Docs,16,Run deterministic acceptance checks locally or in CI.,53,Eval,H1:Eval > H2:Use it when… > H2:Interface overview > H2:Main workflows > H2:Five-minute example > H2:What you get > H2:How it fits > H2:Boundaries > H2:Reference > H2:On this page,250,en,,,Kujo,no,BlogPosting|Organization,11,30,2,0,NOT AVAILABLE — DATA ACCESS REQUIRED,2,0,0,2,no,yes,no,no,f886a84b00cf2926d8167b317a31c19fe465d800fc02469dca6e3cd6bbd95e8b,
after,https://docs.kujolang.ai/tools/fence/,generated route,page,200,,yes,"default index,follow",https://docs.kujolang.ai/tools/fence/,200,Fence | Kujo Docs,17,Check architecture boundaries and import rules.,47,Fence,H1:Fence > H2:Use it when… > H2:Interface overview > H2:Main workflows > H2:Five-minute example > H2:What you get > H2:How it fits > H2:Boundaries > H2:Reference > H2:On this page,227,en,,,Kujo,no,BlogPosting|Organization,10,31,2,0,NOT AVAILABLE — DATA ACCESS REQUIRED,2,0,0,2,no,yes,no,no,56c1731f88af75deba1c7ba68833d1d732e2449cc43d1523f12331281030824e,
after,https://docs.kujolang.ai/tools/galleypack/,generated route,page,200,,yes,"default index,follow",https://docs.kujolang.ai/tools/galleypack/,200,GalleyPack | Kujo Docs,22,"Bind editorial artifacts into versioned, checksum-backed production packages.",77,GalleyPack,H1:GalleyPack > H2:Use it when… > H2:Five-minute example > H2:What you get > H2:Boundaries > H2:Reference > H2:On this page,158,en,,,Kujo,no,BlogPosting|Organization,6,27,2,0,NOT AVAILABLE — DATA ACCESS REQUIRED,2,0,0,2,no,yes,no,no,0891da5f3c90074776f9c0b0562627ae5dd0e01244cc69776c86dc93f2a25d0d,
after,https://docs.kujolang.ai/tools/howl/,generated route,page,200,,yes,"default index,follow",https://docs.kujolang.ai/tools/howl/,200,Howl | Kujo Docs,16,"Render verified examples into Markdown, HTML, SVG, gallery, and caption assets.",79,Howl,H1:Howl > H2:Use it when… > H2:Interface overview > H2:Main workflows > H2:Five-minute example > H2:What you get > H2:How it fits > H2:Boundaries > H2:Reference > H2:On this page,224,en,,,Kujo,no,BlogPosting|Organization,6,30,2,0,NOT AVAILABLE — DATA ACCESS REQUIRED,2,0,0,2,no,yes,no,no,d0a735e1c5d810ae3448b090b3eab24bd98541c8e167dededc18dbf07cca7d70,
after,https://docs.kujolang.ai/tools/,generated route,page,200,,yes,"default index,follow",https://docs.kujolang.ai/tools/,200,Tools | Kujo Docs,17,"Use Kujo tools for agents, orchestration, evidence, quality, publishing, and operations.",88,Tools,H1:Tools > H2:Kujo > H2:Kennel > H2:Workcell > H2:Source > H2:Spec > H2:Eval > H2:Scout > H2:Dispatch > H2:Ability > H2:MCP > H2:RAG > H2:AI SDK > H2:Agents SDK > H2:Scent > H2:Redact > H2:Fence > H2:Tribunal > H2:Relay > H2:Watchdog > H2:Leash > H2:Muzzle > H2:RunLedger > H2:ChangeBucket > H2:PatchBrief > H2:Concord > H2:ShipCheck > H2:PackWrite > H2:CaseFile > H2:Lens > H2:Ward > H2:Howl > H2:Kujo for Paperclip > H2:SiteKit > H2:Commerce > H2:SiteProbe > H2:SearchBridge > H2:ContentGraph > H2:StoryDesk > H2:Dossier > H2:BluePencil > H2:GalleyPack > H2:AssetWorks > H2:VersionSeal > H2:PressWire > H2:ReaderSignal,1688,en,,,Kujo,no,Organization|WebSite,194,146,1,0,NOT AVAILABLE — DATA ACCESS REQUIRED,2,0,0,1,no,yes,no,no,89bae166785ba4d679a81ecd1ec8aefea2c8200062e52bf2929d32a9330b6987,
after,https://docs.kujolang.ai/tools/kennel/,generated route,page,200,,yes,"default index,follow",https://docs.kujolang.ai/tools/kennel/,200,Kennel | Kujo Docs,18,"Manage deterministic manifests, dependencies, lockfiles, and trust policy.",74,Kennel,H1:Kennel > H2:Use it when… > H2:Interface overview > H2:Main workflows > H2:Five-minute example > H2:What you get > H2:How it fits > H2:Boundaries > H2:Reference > H2:On this page,246,en,,,Kujo,no,BlogPosting|Organization,10,30,2,0,NOT AVAILABLE — DATA ACCESS REQUIRED,2,0,0,2,no,yes,no,no,48da08a9b13bd435999a6def98009fea7b278bfbe012a9034e9ff56219b2a889,
after,https://docs.kujolang.ai/tools/kujo/,generated route,page,200,,yes,"default index,follow",https://docs.kujolang.ai/tools/kujo/,200,Kujo | Kujo Docs,16,Write and run local-first Kujo programs.,40,Kujo,H1:Kujo > H2:Use it when… > H2:Interface overview > H2:Main workflows > H2:Five-minute example > H2:What you get > H2:How it fits > H2:Boundaries > H2:Native runtime upgrades (unreleased) > H2:Reference > H2:On this page,361,en,,,Kujo,no,BlogPosting|Organization,5,32,2,0,NOT AVAILABLE — DATA ACCESS REQUIRED,2,0,0,2,no,yes,no,no,2c1493887811775418ac8df69d28b44e28378faf14990b0db18f0b30a8c89749,
after,https://docs.kujolang.ai/tools/leash/,generated route,page,200,,yes,"default index,follow",https://docs.kujolang.ai/tools/leash/,200,Leash | Kujo Docs,17,Supervise local AI agents through policy-gated approvals and a mobile control plane.,84,Leash,H1:Leash > H2:Use it when… > H2:Interface overview > H2:Main workflows > H2:Five-minute example > H2:What you get > H2:How it fits > H2:Boundaries > H2:Reference > H2:On this page,303,en,,,Kujo,no,BlogPosting|Organization,7,32,1,0,NOT AVAILABLE — DATA ACCESS REQUIRED,2,0,0,2,no,yes,no,no,75bb0af4764d926e2ee1e446e4cad155da4df59369dbdacd171b1f09cb877b5b,
after,https://docs.kujolang.ai/tools/lens/,generated route,page,200,,yes,"default index,follow",https://docs.kujolang.ai/tools/lens/,200,Lens | Kujo Docs,16,"Review browser behavior with screenshots, accessibility, links, and flows.",74,Lens,H1:Lens > H2:Use it when… > H2:Interface overview > H2:Main workflows > H2:Five-minute example > H2:What you get > H2:How it fits > H2:Boundaries > H2:Reference > H2:On this page,242,en,,,Kujo,no,BlogPosting|Organization,11,31,2,0,NOT AVAILABLE — DATA ACCESS REQUIRED,2,0,0,2,no,yes,no,no,392a3ad4276a949057040254ae894deb760f77130b9851e270ed8db87082f230,
after,https://docs.kujolang.ai/tools/mcp/,generated route,page,200,,yes,"default index,follow",https://docs.kujolang.ai/tools/mcp/,200,MCP | Kujo Docs,15,"Generate guarded MCP servers with roots, limits, auth, and safety tiers.",72,MCP,H1:MCP > H2:Use it when… > H2:Interface overview > H2:Main workflows > H2:Five-minute example > H2:What you get > H2:How it fits > H2:Boundaries > H2:Reference > H2:Portable operation contracts > H2:On this page,275,en,,,Kujo,no,BlogPosting|Organization,11,32,2,0,NOT AVAILABLE — DATA ACCESS REQUIRED,2,0,0,2,no,yes,no,no,67ee93f9ca4af9ecdb866d73204304fc17dc36f043380838c72fcf095b1f7d9f,
after,https://docs.kujolang.ai/tools/muzzle/,generated route,page,200,,yes,"default index,follow",https://docs.kujolang.ai/tools/muzzle/,200,Muzzle | Kujo Docs,18,Run noisy workflows quietly while preserving complete logs and summaries.,73,Muzzle,H1:Muzzle > H2:Use it when… > H2:Interface overview > H2:Main workflows > H2:Five-minute example > H2:What you get > H2:How it fits > H2:Boundaries > H2:Reference > H2:On this page,236,en,,,Kujo,no,BlogPosting|Organization,7,31,2,0,NOT AVAILABLE — DATA ACCESS REQUIRED,2,0,0,2,no,yes,no,no,c5f65a9dd53d9c9de24eabf4f12baa6406b30ff99e330283b2cea9b93e9195d4,
after,https://docs.kujolang.ai/tools/packwrite/,generated route,page,200,,yes,"default index,follow",https://docs.kujolang.ai/tools/packwrite/,200,PackWrite | Kujo Docs,21,Compile a repository mega prompt and bounded context into deterministic execution packs for implementation agents and reviewers.,128,PackWrite,H1:PackWrite > H2:Use it when… > H2:Interface overview > H2:Main workflows > H2:Five-minute example > H2:Install and run > H2:What you get > H2:Configure PackWrite > H2:Providers > H2:Safe generation and overwrite > H2:Offline and CI use > H2:How it fits > H2:Boundaries > H2:Reference > H2:On this page,882,en,,,Kujo,no,BlogPosting|Organization,10,33,5,0,NOT AVAILABLE — DATA ACCESS REQUIRED,2,0,0,2,no,yes,no,no,bf3d509ef00794689a5ae30b6da51e4d09c1fd04adbc2d28d9e435b86db9ae8f,
after,https://docs.kujolang.ai/tools/paperclip/,generated route,page,200,,yes,"default index,follow",https://docs.kujolang.ai/tools/paperclip/,200,Kujo for Paperclip | Kujo Docs,30,"Add focused context, change review, and reproducible failure evidence to Paperclip tasks.",89,Kujo for Paperclip,H1:Kujo for Paperclip > H2:Use it when… > H2:Install > H2:Interface overview > H2:First use > H2:Agent tools > H2:Safety boundary > H2:Current install note > H2:Reference > H2:On this page,537,en,,,Kujo,no,BlogPosting|Organization,6,29,6,0,NOT AVAILABLE — DATA ACCESS REQUIRED,2,0,0,2,no,yes,no,no,42f1df922795082efe1f1f6df56b7d529726faec7aa837b8b5ce2d15c563800d,
after,https://docs.kujolang.ai/tools/patchbrief/,generated route,page,200,,yes,"default index,follow",https://docs.kujolang.ai/tools/patchbrief/,200,PatchBrief | Kujo Docs,22,Turn a diff into a reviewable summary and handoff.,50,PatchBrief,H1:PatchBrief > H2:Use it when… > H2:Interface overview > H2:Main workflows > H2:Five-minute example > H2:What you get > H2:How it fits > H2:Boundaries > H2:Reference > H2:On this page,230,en,,,Kujo,no,BlogPosting|Organization,11,31,2,0,NOT AVAILABLE — DATA ACCESS REQUIRED,2,0,0,2,no,yes,no,no,7f0d5f39e20ad56843298b00d22d6f2f5301ef369386c0024fc33ef99c56852b,
after,https://docs.kujolang.ai/tools/presswire/,generated route,page,200,,yes,"default index,follow",https://docs.kujolang.ai/tools/presswire/,200,PressWire | Kujo Docs,21,Execute approval-gated publication effects with idempotency and receipts.,73,PressWire,H1:PressWire > H2:Use it when… > H2:Five-minute example > H2:What you get > H2:Boundaries > H2:Reference > H2:On this page,147,en,,,Kujo,no,BlogPosting|Organization,7,27,2,0,NOT AVAILABLE — DATA ACCESS REQUIRED,2,0,0,2,no,yes,no,no,a4717d047a0b7025295b892db99aa2fed304846c6d2158b68ce788093ee36993,
after,https://docs.kujolang.ai/tools/rag/,generated route,page,200,,yes,"default index,follow",https://docs.kujolang.ai/tools/rag/,200,RAG | Kujo Docs,15,"Build local retrieval flows with namespaces, citations, and offline fallbacks.",78,RAG,H1:RAG > H2:Use it when… > H2:Interface overview > H2:Main workflows > H2:Five-minute example > H2:What you get > H2:How it fits > H2:Boundaries > H2:Reference > H2:On this page,256,en,,,Kujo,no,BlogPosting|Organization,10,31,2,0,NOT AVAILABLE — DATA ACCESS REQUIRED,2,0,0,2,no,yes,no,no,cd4237b54ecfc24cd632c7fd6645629ecc44077f41e2e48a39a8acfd17b59a30,
after,https://docs.kujolang.ai/tools/readersignal/,generated route,page,200,,yes,"default index,follow",https://docs.kujolang.ai/tools/readersignal/,200,ReaderSignal | Kujo Docs,24,"Record privacy-bounded audience measurements, feedback, comparisons, and learning.",82,ReaderSignal,H1:ReaderSignal > H2:Use it when… > H2:Five-minute example > H2:What you get > H2:Boundaries > H2:Reference > H2:On this page,143,en,,,Kujo,no,BlogPosting|Organization,5,27,2,0,NOT AVAILABLE — DATA ACCESS REQUIRED,2,0,0,2,no,yes,no,no,453bcb9570cf5b0e11053df8c28dec09d78f68d803a9ba4cbe96d280913a0dcd,
after,https://docs.kujolang.ai/tools/redact/,generated route,page,200,,yes,"default index,follow",https://docs.kujolang.ai/tools/redact/,200,Redact | Kujo Docs,18,"Produce deterministic, review-required redactions for local text and Markdown.",78,Redact,H1:Redact > H2:Use it when… > H2:Five-minute example > H2:What you get > H2:Boundaries > H2:Reference > H2:On this page,182,en,,,Kujo,no,BlogPosting|Organization,5,27,2,0,NOT AVAILABLE — DATA ACCESS REQUIRED,2,0,0,2,no,yes,no,no,9770e5c6b54761917adea4b0410d337912952e0c97907587746ed58b15f05a5f,
after,https://docs.kujolang.ai/tools/relay/,generated route,page,200,,yes,"default index,follow",https://docs.kujolang.ai/tools/relay/,200,Relay | Kujo Docs,17,Compose and run bounded agent missions with lifecycle control and verifiable evidence.,86,Relay,H1:Relay > H2:Use it when… > H2:Five-minute example > H2:What you get > H2:Boundaries > H2:Reference > H2:On this page,163,en,,,Kujo,no,BlogPosting|Organization,5,27,2,0,NOT AVAILABLE — DATA ACCESS REQUIRED,2,0,0,2,no,yes,no,no,208a5d61cfdddb8588aead8b8212cea22a7281da83be9f841ad93c6befba20b5,
after,https://docs.kujolang.ai/tools/runledger/,generated route,page,200,,yes,"default index,follow",https://docs.kujolang.ai/tools/runledger/,200,RunLedger | Kujo Docs,21,"Record run metadata, usage, cost, verdicts, and follow-ups.",59,RunLedger,H1:RunLedger > H2:Use it when… > H2:Interface overview > H2:Main workflows > H2:Five-minute example > H2:What you get > H2:How it fits > H2:Boundaries > H2:Reference > H2:On this page,233,en,,,Kujo,no,BlogPosting|Organization,13,32,2,0,NOT AVAILABLE — DATA ACCESS REQUIRED,2,0,0,2,no,yes,no,no,575fd3aa2eccdeb777621d0c0613c70f47c0559132a9834f946a956f02fdc2bc,
after,https://docs.kujolang.ai/tools/scent/,generated route,page,200,,yes,"default index,follow",https://docs.kujolang.ai/tools/scent/,200,Scent | Kujo Docs,17,"Package focused, bounded, and redacted context for a task.",58,Scent,H1:Scent > H2:Use it when… > H2:Interface overview > H2:Main workflows > H2:Five-minute example > H2:What you get > H2:How it fits > H2:Boundaries > H2:Reference > H2:On this page,252,en,,,Kujo,no,BlogPosting|Organization,20,31,2,0,NOT AVAILABLE — DATA ACCESS REQUIRED,2,0,0,2,no,yes,no,no,54572dc64d9c688bad12fd89696da479fd8d897dc862e28300097ceb4cde2f4f,
after,https://docs.kujolang.ai/tools/scout/,generated route,page,200,,yes,"default index,follow",https://docs.kujolang.ai/tools/scout/,200,Scout | Kujo Docs,17,Build a structured map of an unfamiliar repository.,51,Scout,H1:Scout > H2:Use it when… > H2:Interface overview > H2:Main workflows > H2:Five-minute example > H2:What you get > H2:How it fits > H2:Boundaries > H2:Reference > H2:On this page,237,en,,,Kujo,no,BlogPosting|Organization,9,30,2,0,NOT AVAILABLE — DATA ACCESS REQUIRED,2,0,0,2,no,yes,no,no,d1b4f58814497a06f7dee389a9fbd23c65a48e145609bfd819c90cb03b9c5733,
after,https://docs.kujolang.ai/tools/searchbridge/,generated route,page,200,,yes,"default index,follow",https://docs.kujolang.ai/tools/searchbridge/,200,SearchBridge | Kujo Docs,24,"Fetch normalized search, analytics, page-performance, backlink, keyword, and indexing evidence through bounded provider contracts.",130,SearchBridge,H1:SearchBridge > H2:Use it when… > H2:Five-minute example > H2:What you get > H2:Provider status in 1.0.0 > H2:Boundaries > H2:Reference > H2:On this page,296,en,,,Kujo,no,BlogPosting|Organization,6,27,4,0,NOT AVAILABLE — DATA ACCESS REQUIRED,2,0,0,2,no,yes,no,no,c11d14e7a84ab10bd20f9fe0eacda95c0cad7573ef977fd1506fde740b5e1e5c,
after,https://docs.kujolang.ai/tools/shipcheck/,generated route,page,200,,yes,"default index,follow",https://docs.kujolang.ai/tools/shipcheck/,200,ShipCheck | Kujo Docs,21,Scan release readiness and produce a gate report.,49,ShipCheck,H1:ShipCheck > H2:Use it when… > H2:Interface overview > H2:Main workflows > H2:Five-minute example > H2:What you get > H2:How it fits > H2:Boundaries > H2:Reference > H2:On this page,208,en,,,Kujo,no,BlogPosting|Organization,11,31,2,0,NOT AVAILABLE — DATA ACCESS REQUIRED,2,0,0,2,no,yes,no,no,32757405bf247f4000810cef1d6fbf6114381eab646af71d48efe07d9c119e5d,
